epoch,loss,val_loss
0,0.04570037126541138,0.043089088052511215
1,0.033508576452732086,0.04358271509408951
2,0.03105432353913784,0.041205354034900665
3,0.029650986194610596,0.04391277953982353
4,0.02878621034324169,0.04642724245786667
5,0.02768663689494133,0.042844370007514954
6,0.027147643268108368,0.04429861158132553
7,0.02627890557050705,0.04497935622930527
8,0.025797201320528984,0.04772351309657097
9,0.024935154244303703,0.0494653582572937
10,0.02440166100859642,0.04984123632311821
11,0.023888491094112396,0.049518879503011703
12,0.022912893444299698,0.05114312469959259
0,0.045926813036203384,0.041766002774238586
1,0.03370392322540283,0.046620238572359085
2,0.03140128776431084,0.041786078363657
3,0.03004724718630314,0.043704256415367126
