epoch,loss,val_loss
0,0.003780798055231571,0.0035597002133727074
1,0.001997855491936207,0.003386461641639471
2,0.0019107575062662363,0.003624992212280631
3,0.0018904890166595578,0.003415685845538974
4,0.0018351133912801743,0.003427500370889902
5,0.0017968132160604,0.003665408119559288
6,0.0017703395569697022,0.004027625545859337
0,0.003947692457586527,0.0034774416126310825
1,0.0020099147222936153,0.0032504783011972904
2,0.001927001983858645,0.0030785873532295227
3,0.0018743874970823526,0.004059019032865763
4,0.0018224992090836167,0.0030175785068422556
5,0.001764936838299036,0.003223107196390629
6,0.0019178660586476326,0.004418735858052969
7,0.001922157476656139,0.0038614501245319843
8,0.0017916385550051928,0.004530353005975485
9,0.005987756885588169,0.01018466241657734
0,0.0038129244931042194,0.0032639598939567804
1,0.0020175345707684755,0.004006579983979464
2,0.0019279433181509376,0.003181801876053214
3,0.0019003115594387054,0.0036674465518444777
4,0.0018465204630047083,0.0034735670778900385
5,0.0017842244124040008,0.003964122850447893
6,0.0017420272342860699,0.0032772072590887547
7,0.001700569991953671,0.00396074540913105
0,0.004648610018193722,0.0037818194832652807
1,0.002585851587355137,0.0038451640866696835
2,0.0025043163914233446,0.0037278286181390285
3,0.0024783362168818712,0.0040648020803928375
4,0.0024218822363764048,0.0038545173592865467
5,0.0024000375997275114,0.0039296625182032585
6,0.0023681335151195526,0.0037790779024362564
7,0.00231710122898221,0.003816911019384861
0,0.004675505682826042,0.004129983019083738
1,0.0025816478300839663,0.003752753371372819
2,0.0025322171859443188,0.0035967580042779446
3,0.002475727815181017,0.003378678346052766
4,0.002433027606457472,0.003432896453887224
5,0.0023989835754036903,0.0034883166663348675
6,0.0023599565029144287,0.003708643140271306
7,0.002322582993656397,0.003588649909943342
8,0.002304938156157732,0.0041118343360722065
0,0.00472729979082942,0.00370188825763762
1,0.0025792026426643133,0.003774519544094801
2,0.0025136894546449184,0.0034283320419490337
3,0.0024771152529865503,0.0038570030592381954
4,0.002420414937660098,0.003416629508137703
5,0.002385671716183424,0.0038410827983170748
6,0.002362403552979231,0.003662348259240389
7,0.0023354997392743826,0.0038706474006175995
8,0.002300575142726302,0.003829153487458825
9,0.00229066563770175,0.0036167502403259277
0,0.003989584278315306,0.0035129995085299015
1,0.0020502612460404634,0.00315281143411994
2,0.0019749815110117197,0.003918596543371677
3,0.001941121881827712,0.004864472430199385
4,0.0018661207286641002,0.003853171830996871
5,0.001822219230234623,0.0034389744978398085
6,0.0017796772299334407,0.005347898695617914
0,0.0036668123211711645,0.00328599801287055
1,0.002065023174509406,0.0038292573299258947
2,0.001962711103260517,0.0033376216888427734
3,0.0019352379022166133,0.00438446132466197
4,0.0018705796683207154,0.004004881251603365
5,0.0018284567631781101,0.003616712288931012
0,0.004172347951680422,0.0034000719897449017
1,0.0020550289191305637,0.003107027616351843
2,0.001980677479878068,0.0032625654712319374
3,0.0019206757424399257,0.0031713582575321198
4,0.0018584858626127243,0.004594257567077875
5,0.0018324156990274787,0.003646728117018938
6,0.0017686535138636827,0.00405352097004652
0,0.0046072970144450665,0.004632458556443453
1,0.002811833517625928,0.004335908684879541
2,0.0026969746686518192,0.003829975612461567
3,0.0026400575879961252,0.00462361890822649
4,0.002626219764351845,0.004042683634907007
5,0.0025842473842203617,0.0038637248799204826
6,0.002544990973547101,0.0038326941430568695
7,0.0025637438520789146,0.003785789478570223
8,0.002508724108338356,0.003739464795216918
9,nan,nan
10,nan,nan
11,nan,nan
12,nan,nan
13,nan,nan
0,0.004641721956431866,0.0038279385771602392
1,0.0027372802142053843,0.0040328544564545155
