epoch,loss,val_loss
0,0.00504660839214921,0.004170058760792017
1,0.002481708535924554,0.003545803017914295
2,0.002276351675391197,0.003469595918431878
3,0.0020363477524369955,0.003196180798113346
4,0.0019002698827534914,0.003931715153157711
5,0.001775654498487711,0.003533669514581561
6,0.0016476656310260296,0.004424126818776131
7,0.0015309700975194573,0.004294378217309713
8,0.0014672708930447698,0.00480511924251914
9,0.0014115575468167663,0.004008379299193621
10,0.0012918600114062428,0.004621890373528004
11,0.0012263564858585596,0.004387540742754936
12,0.0011700482573360205,0.004204633645713329
13,0.0010581337846815586,0.004604156129062176
0,0.0047815595753490925,0.004162526223808527
1,0.002453153021633625,0.0032476973719894886
2,0.0021990423556417227,0.0036280739586800337
3,0.0020326217636466026,0.0031174691393971443
4,0.0018776657525449991,0.0034444371704012156
5,0.0017762238858267665,0.003217864315956831
6,0.0016558578936383128,0.0038042424712330103
7,0.0015769810415804386,0.0034131784923374653
8,0.0014377784682437778,0.003668018151074648
9,0.0014377674087882042,0.0040849060751497746
10,0.0013132571475580335,0.003911394160240889
11,0.0012178688775748014,0.00453286012634635
12,0.0011513365898281336,0.005189875140786171
13,0.0011013072216883302,0.004508560057729483
0,0.005103190895169973,0.0040562949143350124
1,0.002486197743564844,0.0033359595108777285
2,0.0021805737633258104,0.003400343470275402
3,0.001982016023248434,0.0036555458791553974
4,0.0018871072679758072,0.0034726152662187815
5,0.0017276734579354525,0.003613031469285488
6,0.0016349056968465447,0.0033049434423446655
7,0.0015384156722575426,0.003722455119714141
8,0.0014441406819969416,0.0035901754163205624
9,0.0013489783741533756,0.0037248909939080477
10,0.0012815113877877593,0.0041033681482076645
11,0.0011947380844503641,0.004489864222705364
12,0.0011253944830968976,0.005296947434544563
13,0.0010573959443718195,0.004267231095582247
14,0.001047857222147286,0.004847050178796053
15,0.0008891178877092898,0.005111010745167732
16,0.0008760049240663648,0.005955504719167948
0,0.0055056000128388405,0.003942640032619238
1,0.0025486364029347897,0.003963868133723736
2,0.002280239714309573,0.003950938116759062
3,0.002176158130168915,0.003197239711880684
4,0.0020310014951974154,0.0032864813692867756
5,0.0020054730121046305,0.004064407665282488
6,0.0019008058588951826,0.003936040680855513
7,0.0016894243890419602,0.0034620114602148533
8,0.0016236185329034925,0.004013076424598694
9,0.0015382241690531373,0.004068187437951565
10,0.0014459732919931412,0.0034088825341314077
11,0.0013745318865403533,0.004023547284305096
12,0.0013466301606968045,0.0055190687999129295
13,0.0012335089268162847,0.004841702524572611
0,0.006110989488661289,0.003536318661645055
1,0.002521775895729661,0.003273399081081152
2,0.002288492163643241,0.0034270966425538063
3,0.002181877614930272,0.003072794061154127
4,0.002017806051298976,0.003259203862398863
5,0.001927363220602274,0.0038084974512457848
6,0.0018005691235885024,0.0041040899232029915
7,0.0017114365473389626,0.003064448246732354
8,0.0017507586162537336,0.004508857149630785
9,0.001554809627123177,0.004057188052684069
10,0.0015332481125369668,0.00429935147985816
11,0.001414366066455841,0.004022030159831047
12,0.0014130801428109407,0.0044692689552903175
13,0.0013751561054959893,0.00399781996384263
14,0.0012301452225074172,0.005617593880742788
15,0.001218915800563991,0.005522755440324545
16,0.0011206098133698106,0.005278703290969133
17,0.0010947766713798046,0.005798748694360256
0,0.006386096589267254,0.003624474862590432
1,0.00253731245175004,0.0031067035160958767
2,0.0023232498206198215,0.004290013574063778
3,0.0021067867055535316,0.002870156429708004
4,0.002002595691010356,0.003294632537290454
5,0.0019051831914111972,0.00493826437741518
6,0.0017547302413731813,0.004104918800294399
7,0.0017492258921265602,0.0038265616167336702
8,0.0015928257489576936,0.003660505637526512
9,0.0015223613008856773,0.004059432540088892
10,0.0014801971847191453,0.003937960136681795
11,0.0014176195254549384,0.004918669816106558
12,0.001314767636358738,0.004688221961259842
13,0.0013228238094598055,0.004442124627530575
0,0.01481783576309681,0.003405872266739607
1,0.002739903051406145,0.004151271190494299
2,0.0025330393109470606,0.0030134485568851233
3,0.0023926766589283943,0.0039861612021923065
4,0.002268347656354308,0.003151970449835062
5,0.0020570741035044193,0.003376409411430359
6,0.0019492917926982045,0.004254348576068878
7,0.0018081538146361709,0.003567119361832738
8,0.001742082298733294,0.003999698907136917
9,0.0016278143739327788,0.0040234909392893314
10,0.0015415807720273733,0.0036937694530934095
11,0.0014444742118939757,0.00398872559890151
12,0.0013891140697523952,0.005077044945210218
0,0.014899357222020626,0.0041848765686154366
1,0.002793769119307399,0.0034189496655017138
2,0.0026159740518778563,0.003804838052019477
3,0.002478763461112976,0.003956932108849287
4,0.002244484145194292,0.0034020289313048124
5,0.0021291403099894524,0.003265331732109189
6,0.00198964960873127,0.003342083189636469
7,0.001819414785131812,0.0034309918992221355
8,0.0017294181743636727,0.0035454831086099148
9,0.0015935079427435994,0.0041569857858121395
10,0.0015873578377068043,0.004316664766520262
11,0.0014759243931621313,0.005338313058018684
12,0.0014315582811832428,0.005223942454904318
13,0.0014123411383479834,0.004246699623763561
14,0.0012556330766528845,0.005030574277043343
15,0.001281567383557558,0.0047972840256989
0,0.015742825344204903,0.0038934065960347652
1,0.002694324590265751,0.004409065470099449
2,0.0026005853433161974,0.005883939564228058
3,0.0023620224092155695,0.0035030790604650974
4,0.0021907570771872997,0.0033327785786241293
5,0.001982463523745537,0.00410270132124424
6,0.0018721517408266664,0.004124731756746769
7,0.0017740896437317133,0.00356155913323164
8,0.0016807687934488058,0.004110433626919985
9,0.0015730271115899086,0.004373496398329735
10,0.0014877471840009093,0.003965041600167751
11,0.0014158274279907346,0.004112225491553545
12,0.002515667350962758,0.004818935412913561
13,0.0017589583294466138,0.004564998205751181
14,0.0015564080094918609,0.005048625636845827
0,0.004491736646741629,0.0036459998227655888
1,0.002420928096398711,0.0033226252999156713
2,0.00217501912266016,0.0035291481763124466
3,0.0019863112829625607,0.0032647952903062105
4,0.0018291397718712687,0.003269027918577194
5,0.0017364030936732888,0.00317190564237535
6,0.001602840144187212,0.0040761129930615425
7,0.0015308846486732364,0.0043850853107869625
8,0.001418668427504599,0.00440556462854147
9,0.0013001393526792526,0.004309540148824453
10,0.0012388668255880475,0.004600226879119873
11,0.0011433298932388425,0.004720539785921574
12,0.0010696962708607316,0.005334819667041302
13,0.0009631815482862294,0.005758320912718773
14,0.0009495341801084578,0.006153340917080641
15,0.0008433095645159483,0.006703498773276806
0,0.00484500965103507,0.003633746411651373
1,0.002455128589645028,0.0033561289310455322
2,0.0022224599961191416,0.005074561107903719
3,0.002060585655272007,0.003676390741020441
4,0.0018795382929965854,0.003777272067964077
5,0.001768597518093884,0.0036152007523924112
6,0.0016190821770578623,0.004388249013572931
7,0.0015121313044801354,0.00423744972795248
8,0.0014160326682031155,0.004103544168174267
9,0.0012896090047433972,0.004541418515145779
10,0.0012243663659319282,0.004775893408805132
11,0.0011139647103846073,0.004391433671116829
0,0.004359378479421139,0.003733214223757386
