epoch,loss,val_loss
0,0.004981028847396374,0.003671439131721854
1,0.0025711876805871725,0.0038564044516533613
2,0.0022268916945904493,0.0037414415273815393
3,0.0020054716151207685,0.004330422729253769
4,0.0018251296132802963,0.0036963780876249075
5,0.0016720974817872047,0.003706370946019888
6,0.001572427456267178,0.004306651186197996
7,0.0014547811588272452,0.004430560860782862
8,0.001365389209240675,0.004556406755000353
9,0.0012594952713698149,0.004554742947220802
10,0.0012243000091984868,0.004521059803664684
11,0.00114981469232589,0.00480051152408123
12,0.0011009328300133348,0.005092823877930641
13,0.0010643770219758153,0.005555185489356518
14,0.0010321481386199594,0.005620198789983988
15,0.0010063996305689216,0.005412520840764046
16,0.0009817995596677065,0.005656370893120766
17,0.0009601008496247232,0.005729464814066887
18,0.0009424334275536239,0.005849608685821295
19,0.0009290248854085803,0.005844439845532179
20,0.0009156029555015266,0.005995885469019413
0,0.005010965745896101,0.003930489998310804
1,0.002571354154497385,0.0037846844643354416
2,0.002244620118290186,0.0034252903424203396
3,0.0020291125401854515,0.0037403579335659742
4,0.0018405350856482983,0.003745933063328266
5,0.0017072681803256273,0.004125373438000679
6,0.0015375075163319707,0.003997835796326399
7,0.001439440529793501,0.004399538971483707
8,0.0013391043758019805,0.004137800540775061
9,0.0012541256146505475,0.004801826551556587
10,0.0011809077113866806,0.004402668680995703
11,0.0011268840171396732,0.00448672054335475
12,0.0010816485155373812,0.005189734511077404
13,0.0010399192105978727,0.004923734813928604
14,0.0010069342097267509,0.004833074286580086
15,0.0009790604235604405,0.005050299689173698
16,0.0009526946232654154,0.005182407796382904
17,0.0009318308439105749,0.004990787245333195
18,0.0009162233909592032,0.005113809835165739
19,0.0009009075001813471,0.005055509507656097
20,0.0008870542515069246,0.005142744164913893
21,0.0008773648296482861,0.005359747912734747
22,0.0008685591747052968,0.005328531842678785
0,0.0054753609001636505,0.003950817976146936
1,0.002644306980073452,0.003726559691131115
2,0.002306642709299922,0.0034466050565242767
3,0.002080995822325349,0.003547446569427848
4,0.0018873679218813777,0.0033685180824249983
5,0.0017673257971182466,0.0035140642430633307
6,0.0016248703468590975,0.004052178002893925
