epoch,loss,val_loss
0,0.003192035248503089,0.0035018245689570904
1,0.0018902126466855407,0.003679916262626648
2,0.0017454504268243909,0.004033045843243599
3,0.0016324609750881791,0.003558048978447914
4,0.001511149574071169,0.004298944026231766
5,0.0013911677524447441,0.0048319678753614426
0,0.0034368992783129215,0.00418505584821105
1,0.0019183011027052999,0.004275792744010687
2,0.0017533552600070834,0.0044625732116401196
3,0.0016493280418217182,0.003502819687128067
4,0.0015270038275048137,0.004128230735659599
5,0.0013942868681624532,0.003968044184148312
6,0.0012988188536837697,0.004809840116649866
7,0.0011715225409716368,0.005488234106451273
8,0.0010767917847260833,0.005437865387648344
0,0.00339449942111969,0.004032057709991932
1,0.0019435195717960596,0.003789744805544615
2,0.001751458621583879,0.0036187460646033287
3,0.001628922880627215,0.004347625188529491
4,0.001534276525489986,0.00442495895549655
5,0.001392350997775793,0.004962090402841568
6,0.0012838065158575773,0.004402145277708769
7,0.0011637633433565497,0.0049676354974508286
0,0.019292181357741356,0.0074390266090631485
1,0.005004046950489283,0.007021626457571983
2,0.004287573043256998,0.0076106637716293335
3,0.0034097018651664257,0.008974634110927582
4,0.0031419142615050077,0.006347757298499346
5,0.0029539710376411676,0.006111069582402706
6,0.002711677458137274,0.0064454153180122375
7,0.0023068131413310766,0.004346460569649935
8,0.0019243971910327673,0.0038441200740635395
9,0.0018110700184479356,0.00368902157060802
10,0.0017338823527097702,0.0035241590812802315
11,0.001669687102548778,0.004125159699469805
12,0.0016075773164629936,0.004202425479888916
13,0.0015484631294384599,0.004576974548399448
14,0.0014686980284750462,0.004467110615223646
15,0.001433264696970582,0.004120770841836929
0,0.008478550240397453,0.004279766697436571
1,0.0020596524700522423,0.003543153638020158
2,0.001888981438241899,0.003944719675928354
3,0.0018013373482972383,0.003684724448248744
4,0.0016660263063386083,0.004418613389134407
5,0.0015889114001765847,0.004693671595305204
6,0.0014778440818190575,0.0041377730667591095
0,0.013763807713985443,0.007412746548652649
1,0.002906899433583021,0.005575524177402258
2,0.002102799480780959,0.00375381694175303
3,0.0018641493516042829,0.0035836114548146725
4,0.001751028816215694,0.0036873286589980125
5,0.0016513860318809748,0.004142094869166613
6,0.0015705805271863937,0.004631366580724716
7,0.0014953430509194732,0.004179139155894518
8,0.0013956769835203886,0.005663668736815453
0,0.0036539295688271523,0.003882455872371793
1,0.001999242464080453,0.003931764047592878
2,0.0018481893930584192,0.004284096881747246
3,0.0017365001840516925,0.004776536021381617
4,0.0016174737829715014,0.0038754611741751432
5,0.0014987457543611526,0.004257680848240852
6,0.0013940746430307627,0.004723499529063702
7,0.001337368623353541,0.005796464160084724
8,0.0011823384556919336,0.0054679205641150475
9,0.0010700698476284742,0.006307973992079496
0,0.0033400212414562702,0.0040785325691103935
1,0.0019376319833099842,0.0036214180290699005
2,0.0017966084415093064,0.0038912638556212187
3,0.0016908623510971665,0.0036667173262685537
4,0.001573184970766306,0.004112443886697292
5,0.0015071919187903404,0.004402268212288618
6,0.0013883569044992328,0.005816984456032515
0,0.003736647078767419,0.003926596604287624
1,0.002003267640247941,0.003672389779239893
2,0.0018257262418046594,0.003148365532979369
3,0.0017277644947171211,0.003455613972619176
4,0.0016154329059645534,0.005210623145103455
5,0.0016100081847980618,0.004271145910024643
6,0.0014640333829447627,0.003752045566216111
7,0.0013524049427360296,0.004330121446400881
0,0.0030259471386671066,0.003894970053806901
1,0.0019269936019554734,0.003612066386267543
2,0.0017592107178643346,0.0037168976850807667
3,0.001617678441107273,0.004059331025928259
4,0.0014817464398220181,0.004870143253356218
5,0.0013600570382550359,0.005296933464705944
6,0.0012164507061243057,0.0049672117456793785
0,0.0030416096560657024,0.003600592026486993
1,0.001900788745842874,0.003226078115403652
2,0.0017498949309810996,0.00361594813875854
3,0.0016117524355649948,0.005209439899772406
4,0.001470840652473271,0.004143873695284128
5,0.0013427361845970154,0.004964818712323904
6,0.001176456455141306,0.005365427117794752
0,0.0030186513904482126,0.004602436441928148
1,0.001918767811730504,0.0036168950609862804
2,0.0017511083278805017,0.004303388763219118
3,0.0016364074544981122,0.004465065896511078
4,0.0014651770470663905,0.005446615628898144
5,0.0013423231430351734,0.006456911563873291
6,0.0011863050749525428,0.005505566485226154
0,0.0035859826020896435,0.0040499004535377026
1,0.0019437563605606556,0.004191896412521601
2,0.0018088562646880746,0.003981503192335367
3,0.0016810857923701406,0.003803492756560445
4,0.0015608716057613492,0.005890788044780493
5,0.0015229179989546537,0.004858305677771568
6,0.0013763535534963012,0.004425995983183384
7,0.0012509358348324895,0.005683175288140774
8,0.001119971857406199,0.005336449481546879
0,0.0042715477757155895,0.003812482813373208
1,0.001963065704330802,0.0037005627527832985
2,0.0018112168181687593,0.0033988612703979015
3,0.00171004724688828,0.003490590490400791
4,0.0015797901432961226,0.003865899285301566
5,0.0014694924466311932,0.00414386298507452
6,0.001367466407828033,0.005615434609353542
7,0.001210390473715961,0.005932331550866365
0,0.0037537249736487865,0.005282996688038111
1,0.0019496125169098377,0.0038712110836058855
2,0.0018186194356530905,0.003559304168447852
3,0.0016908436082303524,0.0038511522579938173
4,0.0015638490440323949,0.004518383182585239
5,0.0015119255986064672,0.004816111642867327
6,0.001349567319266498,0.0053213248029351234
7,0.001232072478160262,0.005717718042433262
0,0.019309725612401962,0.007414704188704491
1,0.003125458722934127,0.006062573753297329
2,0.002312703989446163,0.0038345393259078264
3,0.0019377891439944506,0.0033301799558103085
4,0.0018874361412599683,0.00449436716735363
5,0.001763831591233611,0.0049701775424182415
6,0.001673294696956873,0.0034710182808339596
7,0.00281509174965322,0.004340691026300192
8,0.0017779868794605136,0.005011224187910557
0,0.01624428853392601,0.006549806799739599
1,0.0028644055128097534,0.006452065892517567
2,0.002369021298363805,0.004257591906934977
3,0.0019332821248099208,0.0036878918763250113
4,0.0018062804592773318,0.00383703107945621
5,0.0016949011478573084,0.0052544791251420975
6,0.0016001479234546423,0.0034076592419296503
7,0.0015531947137787938,0.0035412535071372986
8,0.0014574348460882902,0.004224044270813465
9,0.0013453296851366758,0.004712836816906929
10,0.001270538428798318,0.005616453476250172
11,0.0012447248445823789,0.006046432536095381
0,0.010300809517502785,0.0065666306763887405
1,0.0022465235088020563,0.004075853619724512
2,0.0018741320818662643,0.004235957749187946
3,0.0017422940582036972,0.0032356756273657084
4,0.0016510592540726066,0.00392276793718338
5,0.00157274364028126,0.004293311852961779
6,0.0015010270290076733,0.004495070315897465
7,0.0013849751558154821,0.004662281833589077
