epoch,loss,val_loss
0,0.006614637561142445,0.004960956983268261
1,0.002696763491258025,0.004435538314282894
2,0.0023761705961078405,0.0034875429701060057
3,0.002177454298362136,0.003605304751545191
4,0.002068857429549098,0.0038372401613742113
5,0.0020041000097990036,0.0037796308752149343
6,0.001938883331604302,0.0036302744410932064
7,0.001991031924262643,0.003980028908699751
8,0.001865455531515181,0.005414324346929789
0,0.009704262018203735,0.005792316980659962
1,0.0029307676013559103,0.004366650246083736
2,0.002480495721101761,0.005055077839642763
3,0.002225033938884735,0.003741074586287141
4,0.0021575819700956345,0.0033863307908177376
5,0.0020436402410268784,0.0038683931343257427
6,0.001984120812267065,0.0034871750976890326
7,0.0019439798779785633,0.00382276251912117
8,0.0018909000791609287,0.0037176485639065504
9,0.0018308646976947784,0.0035371643025428057
10,0.0017868601717054844,0.004529461730271578
0,0.0066208261996507645,0.004112984053790569
1,0.0025461900513619184,0.003322019474580884
2,0.002301942091435194,0.003338801907375455
3,0.00216255453415215,0.003632408333942294
4,0.0020793962758034468,0.0044754487462341785
5,0.0019821214955300093,0.004589571617543697
6,0.0019125492544844747,0.0037194278556853533
7,0.0018896596739068627,0.004333163145929575
0,0.026429058983922005,0.0077803898602724075
1,0.003758911043405533,0.008749719709157944
2,0.003474953817203641,0.007409348618239164
3,0.003317390102893114,0.006868539843708277
4,0.0031540135387331247,0.007001189514994621
5,0.0027793729677796364,0.004446480888873339
6,0.0025243349373340607,0.004649844951927662
7,0.0024072988890111446,0.004043392837047577
8,0.002340641338378191,0.004220157396048307
9,0.0023116429802030325,0.004673477727919817
10,0.002209329279139638,0.003910587634891272
11,0.0688389390707016,0.01801670528948307
12,0.00883823074400425,0.008656744845211506
13,0.007967233657836914,0.00850337278097868
14,0.005172695964574814,0.007875297218561172
15,0.004543008748441935,0.007279358338564634
16,0.004152300767600536,0.007634671870619059
0,0.012029753066599369,0.007891573011875153
1,0.003252785187214613,0.004449441097676754
2,0.0027278722263872623,0.0044182981364429
3,0.0025136901531368494,0.0036011827178299427
4,0.0025190480519086123,0.0034052194096148014
5,0.0022228024899959564,0.003411737969145179
6,0.0021594464778900146,0.0046674944460392
7,0.002059970051050186,0.0037695819046348333
8,0.00201471452601254,0.004288076888769865
9,0.0027428092435002327,0.004518371541053057
10,0.002261330373585224,0.0033349539153277874
11,0.002152963075786829,0.003651590319350362
12,0.0020683319307863712,0.003393137827515602
13,0.001999608939513564,0.003252920927479863
14,0.0128905288875103,0.01240673940628767
15,0.005536878015846014,0.008178685791790485
16,0.0038157599046826363,0.007741367444396019
17,0.0034442206379026175,0.007870571687817574
18,0.003171212039887905,0.0059775859117507935
19,0.0029437339399009943,0.006538996938616037
0,0.03679296001791954,0.008945533074438572
1,0.00567367160692811,0.008584435097873211
2,0.004743541590869427,0.007262895815074444
3,0.004039522260427475,0.006868831813335419
4,0.0036635908763855696,0.006272997707128525
5,0.0033197449520230293,0.005733896512538195
6,0.0030403786804527044,0.00468818424269557
7,0.002898587379604578,0.00675978884100914
8,0.006844799499958754,0.007228322327136993
9,0.004043447785079479,0.007418572902679443
10,0.0038244365714490414,0.007365505211055279
11,0.003703307593241334,0.009044215083122253
12,0.004906752612441778,0.007443492766469717
0,0.010583661496639252,0.007816093042492867
1,0.0034513669088482857,0.00521459337323904
2,0.0028553304728120565,0.004087097942829132
3,0.0025818010326474905,0.0039599123410880566
4,0.0024007747415453196,0.004566064570099115
5,0.002315475605428219,0.0036694162990897894
6,0.007887978106737137,0.007140314672142267
7,0.0035686118062585592,0.006098340265452862
8,0.003179453080520034,0.005333455745130777
9,0.0028876354917883873,0.004450309090316296
10,0.003801928134635091,0.006394590251147747
11,0.25804653763771057,0.294547975063324
0,0.012185708619654179,0.004888981115072966
1,0.0028982325457036495,0.004150671884417534
2,0.002542862668633461,0.0034578468184918165
3,0.002435716800391674,0.0036723522935062647
4,0.002364566782489419,0.003245060797780752
5,0.0025619661901146173,0.0036041478160768747
6,0.0022599652875214815,0.003514879383146763
7,0.002187067409977317,0.0036847542505711317
8,0.0021675019524991512,0.004275807179510593
9,0.002106735482811928,0.003922449890524149
10,0.0020720961038023233,0.0037854034453630447
0,0.01362713985145092,0.008186347782611847
1,0.0039931596256792545,0.0075752465054392815
2,0.0034935511648654938,0.006722301710397005
3,0.0031606750562787056,0.004548629745841026
4,0.002765130717307329,0.004690257832407951
5,0.0026240383740514517,0.0043274275958538055
6,0.002563720801845193,0.003951688297092915
7,0.0024851327762007713,0.003813209943473339
8,0.002361963503062725,0.004178940784186125
9,0.12013709545135498,1.3910621404647827
10,0.6721795797348022,0.3241046965122223
11,0.5320215821266174,1.2070591449737549
12,0.8187886476516724,0.4782159924507141
13,0.2698412537574768,0.17254997789859772
0,0.19042889773845673,0.043431758880615234
1,0.016621587797999382,0.013809106312692165
2,0.008490564301609993,0.014137623831629753
3,0.007141257636249065,0.010631787590682507
4,0.006493526045233011,0.010501177981495857
5,0.007071200758218765,0.010450154542922974
6,0.006384169217199087,0.010479005984961987
7,0.00615214928984642,0.011610855348408222
8,0.0060199834406375885,0.009732690639793873
9,0.005874785594642162,0.01071783248335123
10,0.005802227184176445,0.010549111291766167
11,0.005767160560935736,0.010965325869619846
12,0.00567114120349288,0.012544278055429459
13,0.005588221363723278,0.012176845222711563
14,0.005686171818524599,0.01063764188438654
0,0.01894918829202652,0.00817860197275877
1,0.004350567702203989,0.009182092733681202
2,0.6926185488700867,0.22606277465820312
3,0.07987271249294281,0.03299922123551369
4,0.010833578184247017,0.011316795833408833
5,0.008729993365705013,0.011800173670053482
6,0.00841495580971241,0.016229018568992615
0,0.029795687645673752,0.010413026437163353
1,0.004920018371194601,0.008793924003839493
2,0.004535219166427851,0.009126842953264713
3,0.004128068685531616,0.009574133902788162
4,0.0037403875030577183,0.007132004480808973
5,0.005605163052678108,0.006881594657897949
6,0.003346365178003907,0.0059122140519320965
7,0.0030410964973270893,0.006865596864372492
8,0.0034470385871827602,0.007278367877006531
9,0.0031272382475435734,0.005331761669367552
10,0.002838295418769121,0.005100113805383444
11,0.0029300737660378218,0.00483250105753541
12,0.002741798758506775,0.0044362242333590984
13,0.06756942719221115,0.021681593731045723
14,0.01090857945382595,0.011098034679889679
15,0.00618056021630764,0.008281574584543705
16,0.005593761336058378,0.007545928005129099
17,0.008745410479605198,0.009951015934348106
18,0.006987616885453463,0.008400194346904755
0,0.006384727079421282,0.004946338478475809
1,0.0026991241611540318,0.004981739912182093
2,0.002320994855836034,0.0035385696683079004
3,0.0021227330435067415,0.0034251196775585413
4,0.002021004445850849,0.003956426400691271
5,0.0019303490407764912,0.004273285623639822
6,0.0018543795449659228,0.003946057520806789
7,0.001772880321368575,0.004111472051590681
8,0.0017097943928092718,0.004416154231876135
9,0.0016603588592261076,0.004941430874168873
0,0.007338351104408503,0.0058669536374509335
1,0.0027425826992839575,0.004195396322757006
2,0.0024285074323415756,0.0037914097774773836
3,0.0021875565871596336,0.003951949067413807
4,0.002064016880467534,0.0034506735391914845
5,0.001978236250579357,0.0035438467748463154
6,0.0018917849520221353,0.0034370687790215015
7,0.001807981519959867,0.003473983844742179
8,0.0017475568456575274,0.004343943204730749
9,0.0017049011075869203,0.0041159712709486485
10,0.0016370848752558231,0.003672607010230422
11,0.001578098046593368,0.004301672335714102
12,0.0015216304454952478,0.004191472195088863
0,0.007370879873633385,0.00690570380538702
1,0.002802950097247958,0.004865002818405628
